timestamp;energy_used;solar_produced
1582099200;2.239;1.52
1582102800;2.282;1.95
1582106400;3.268;1.85
1582110000;1.845;2.74
1582113600;1.167;2.53
1582117200;1.57;2.19
1582120800;3.403;1.32
1582124400;2.879;0.54
1582128000;1.787;0.16
1582131600;2.584;0
1582135200;3.822;0
1582138800;3.118;0
1582142400;1.35;0
1582146000;1.159;0
1582149600;2.5;0
1582153200;2.959;0
1582156800;1.31;0
1582160400;1.146;0
1582164000;2.134;0
1582167600;2.964;0
1582171200;1.542;0
1582174800;1.236;0
1582178400;2.989;0
1582182000;5.025;0.17
1582185600;2.077;0.64
1582189200;2.094;1.43
1582192800;1.82;1.97
1582196400;3.225;1.86
1582200000;2.494;0.97
1582203600;1.549;1.11
1582207200;1.432;0.69
1582210800;3.197;0.15
1582214400;2.967;0.01
1582218000;1.611;0
1582221600;1.807;0
1582225200;3.318;0
1582228800;3.445;0
1582232400;1.681;0
1582236000;1.647;0
1582239600;3.097;0
1582243200;3.521;0
1582246800;1.85;0
1582250400;1.68;0
1582254000;2.943;0
1582257600;3.456;0
1582261200;1.847;0
1582264800;2.352;0.01
1582268400;3.583;0.7
1582272000;4.959;1.59
1582275600;3.44;1.2
1582279200;1.496;1.21
1582282800;2.417;1.35
1582286400;3.199;1.28
1582290000;1.77;1.45
1582293600;2.063;0.66
1582297200;1.766;0.18
1582300800;3.546;0.02
1582304400;3.436;0
1582308000;3.365;0
1582311600;3.457;0
1582315200;3.086;0
1582318800;1.463;0
1582322400;1.434;0
1582326000;2.909;0
1582329600;3.183;0
1582333200;1.419;0
1582336800;1.462;0
1582340400;2.774;0
1582344000;3.205;0
1582347600;1.716;0
1582351200;1.736;0
1582354800;3.965;0.05
1582358400;4.112;0.19
1582362000;2.694;0.27
1582365600;1.525;0.4
1582369200;3.011;1.35
1582372800;3.766;0.82
1582376400;2.727;1.27
1582380000;1.629;1.03
1582383600;2.121;0.27
1582387200;3.268;0.03
1582390800;2.858;0
1582394400;1.342;0
1582398000;1.336;0
1582401600;2.755;0
1582405200;3.298;0
1582408800;1.375;0
1582412400;1.473;0
1582416000;2.003;0
1582419600;3.209;0
1582423200;2.141;0
1582426800;1.518;0
1582430400;1.539;0
1582434000;3.279;0
1582437600;2.782;0
1582441200;3.438;0
1582444800;1.952;0.04
1582448400;4.098;0.21
1582452000;3.964;0.4
1582455600;2.844;0.4
1582459200;1.336;0.68
1582462800;3.274;0.77
1582466400;2.89;0.68
1582470000;1.797;0.82
1582473600;3.528;0.28
1582477200;2.55;0
1582480800;3.191;0
1582484400;1.58;0
1582488000;1.346;0
1582491600;2.446;0
1582495200;3.625;0
1582498800;2.098;0
1582502400;1.37;0
1582506000;1.99;0
1582509600;3.708;0
1582513200;2.369;0
1582516800;1.624;0
1582520400;1.809;0
1582524000;4.47;0
1582527600;4.275;0.1
1582531200;1.301;0.4
1582534800;1.821;0.36
1582538400;3.024;0.38
1582542000;2.419;0.48
1582545600;1.492;0.37
1582549200;1.516;0.22
1582552800;3.214;0.2
1582556400;2.835;0.1
1582560000;2.2;0.03
1582563600;2.58;0
1582567200;3.392;0
1582570800;3.78;0
1582574400;1.369;0
1582578000;1.358;0
1582581600;2.447;0
1582585200;3.217;0
1582588800;1.823;0
1582592400;1.532;0
1582596000;2.141;0
1582599600;3.269;0
1582603200;2.249;0
1582606800;2.922;0
1582610400;2.252;0.03
1582614000;3.357;0.8
1582617600;3.552;2.46
1582621200;2.135;2.63
1582624800;2.07;2.22
1582628400;3.506;2.09
1582632000;3.869;3.29
1582635600;1.443;0.97
1582639200;1.432;1.32
1582642800;2.575;0.83
1582646400;3.553;0.34
1582650000;2.009;0.01
1582653600;1.919;0
1582657200;3.887;0
1582660800;4.1;0
1582664400;2.203;0
1582668000;1.177;0
1582671600;3.105;0
1582675200;3.644;0
1582678800;2.7;0
1582682400;1.779;0
1582686000;2.313;0
1582689600;3.507;0
1582693200;2.623;0
1582696800;2.298;0
1582700400;3.959;0.27
1582704000;4.102;0.76
1582707600;2.872;1.4
1582711200;1.434;1.55
1582714800;1.165;1.14
1582718400;3.011;1.46
1582722000;3.04;1.61
1582725600;1.708;1.12
1582729200;1.475;1.05
1582732800;3.019;0.28
1582736400;3.155;0
1582740000;1.997;0
1582743600;1.908;0
1582747200;2.591;0
1582750800;3.079;0
1582754400;2.648;0
1582758000;1.699;0
1582761600;2.475;0
1582765200;3.559;0
1582768800;2.653;0
1582772400;1.776;0
1582776000;2.297;0
1582779600;4.043;0
1582783200;3.848;0
1582786800;3.151;0.11
1582790400;3.055;0.38
1582794000;3.949;0.46
1582797600;3.239;0.58
1582801200;1.216;0.71
1582804800;1.923;0.72
1582808400;3.723;0.64
1582812000;2.994;0.63
1582815600;1.329;0.48
1582819200;1.917;0.17
1582822800;3.314;0
1582826400;3.35;0
1582830000;1.84;0
1582833600;1.427;0
1582837200;3.291;0
1582840800;4.006;0
1582844400;2.356;0
1582848000;1.764;0
1582851600;2.652;0
1582855200;3.481;0
1582858800;2.628;0
1582862400;1.714;0
1582866000;2.634;0
1582869600;4.334;0.09
1582873200;3.621;1.01
1582876800;2.755;1.08
1582880400;3.581;1.82
1582884000;4.119;1.84
1582887600;2.945;1.86
1582891200;2.865;1.51
1582894800;2.068;1.16
1582898400;3.24;0.45
1582902000;3.284;0.08
1582905600;1.574;0.01
1582909200;1.89;0
1582912800;3.51;0
1582916400;3.301;0
1582920000;1.561;0
1582923600;1.58;0
1582927200;3.037;0
1582930800;3.267;0
1582934400;1.396;0
1582938000;1.413;0
1582941600;2.412;0
1582945200;3.302;0
1582948800;1.751;0
1582952400;1.398;0
1582956000;2.239;0.03
1582959600;4.338;0.47
1582963200;4.537;1.76
1582966800;2.947;2.95
1582970400;4.035;1.92
1582974000;4.156;0.63
1582977600;2.905;0.48
1582981200;1.52;1.07
1582984800;1.329;1.45
1582988400;4.741;1.66
1582992000;3.212;0.68
1582995600;1.524;0.02
1582999200;1.552;0
1583002800;3.126;0
1583006400;3.488;0
1583010000;1.546;0
1583013600;1.593;0
1583017200;3.096;0
1583020800;3.383;0
1583024400;1.91;0
1583028000;1.464;0
1583031600;2.939;0
1583035200;3.229;0
1583038800;2.003;0
1583042400;1.693;0.04
1583046000;3.197;0.56
1583049600;4.118;1.5
1583053200;3.7;2.68
1583056800;2.99;2.94
1583060400;3.468;3.05
1583064000;3.383;2.3
1583067600;2.157;1.25
1583071200;1.597;1
1583074800;2.919;0.93
1583078400;4.26;0.32
1583082000;3.246;0.02
1583085600;2.505;0
1583089200;2.014;0
1583092800;3.391;0
1583096400;2.631;0
1583100000;1.651;0
1583103600;2;0
1583107200;3.536;0
1583110800;3.151;0
1583114400;1.721;0
1583118000;1.826;0
1583121600;3.538;0
1583125200;3.458;0
1583128800;2.477;0
1583132400;2.768;0.03
1583136000;4.416;0.14
1583139600;3.484;0.25
1583143200;1.461;0.55
1583146800;1.339;0.7
1583150400;2.698;0.98
1583154000;2.927;0.8
1583157600;2.116;0.72
1583161200;1.526;0.46
1583164800;2.967;0.14
1583168400;3.758;0.01
1583172000;2.394;0
1583175600;2.721;0
1583179200;3.109;0
1583182800;3.28;0
1583186400;3.813;0
1583190000;3.465;0
1583193600;2.938;0
1583197200;1.962;0
1583200800;3.222;0
1583204400;3.646;0
1583208000;2.133;0
1583211600;1.906;0
1583215200;4.403;0.14
1583218800;5.103;1.83
1583222400;1.413;3.14
1583226000;1.363;3.56
1583229600;2.261;3.45
1583233200;3.062;2.82
1583236800;1.673;2.93
1583240400;1.159;2.77
1583244000;1.222;2.22
1583247600;3.03;1.48
1583251200;3.265;0.36
1583254800;2.542;0.02
1583258400;2.142;0
1583262000;3.166;0
1583265600;2.907;0
1583269200;1.25;0
1583272800;1.82;0
1583276400;3.039;0
1583280000;2.979;0
1583283600;1.162;0
1583287200;1.831;0
1583290800;2.696;0
1583294400;3.339;0
1583298000;1.749;0
1583301600;2.85;0.07
1583305200;4.696;1.38
1583308800;3.034;2.27
1583312400;1.358;2.71
1583316000;1.249;4.12
1583319600;1.21;3.58
1583323200;2.854;2.04
1583326800;2.571;1.58
1583330400;1.179;2.32
1583334000;1.358;1.71
1583337600;3.304;0.43
1583341200;4.226;0.01
1583344800;2.568;0
1583348400;1.343;0
1583352000;2.291;0
1583355600;3.555;0
1583359200;2.016;0
1583362800;2.231;0
1583366400;2.066;0
1583370000;2.979;0
1583373600;2.413;0
1583377200;1.549;0
1583380800;2.146;0
1583384400;3.355;0
1583388000;3.751;0.01
1583391600;2.72;0.15
1583395200;2.234;0.36
1583398800;3.571;0.64
1583402400;1.549;0.64
1583406000;1.129;0.81
1583409600;1.125;0.7
1583413200;1.823;0.52
1583416800;1.332;0.29
1583420400;1.456;0.11
1583424000;1.531;0.04
1583427600;1.36;0
1583431200;2.801;0
1583434800;2.752;0
1583438400;1.789;0
1583442000;1.302;0
1583445600;1.599;0
1583449200;1.624;0
1583452800;1.429;0
1583456400;1.413;0
1583460000;1.586;0
1583463600;1.503;0
1583467200;1.464;0
1583470800;1.466;0
1583474400;3.969;0.06
1583478000;4.143;0.48
1583481600;3.834;0.95
1583485200;5.028;1.5
1583488800;3.062;1.62
1583492400;2.995;2.53
1583496000;3.008;1.51
1583499600;3.116;2.1
1583503200;2.988;1.76
1583506800;3.985;0.76
1583510400;3.675;0.41
1583514000;2.77;0.02
1583517600;3.223;0
1583521200;3.719;0
1583524800;3.95;0
1583528400;3.479;0
1583532000;3.272;0
1583535600;1.661;0
1583539200;1.902;0
1583542800;2.501;0
1583546400;3.288;0
1583550000;2.429;0
1583553600;1.712;0
1583557200;2.401;0
1583560800;3.058;0.22
1583564400;2.292;1.99
1583568000;3.338;3.02
1583571600;2.469;3.49
1583575200;3.13;3.97
1583578800;3.358;3.69
1583582400;1.466;2.12
1583586000;1.247;2.29
1583589600;2.363;1.37
1583593200;3.47;0.39
1583596800;2.323;0.09
1583600400;1.659;0
1583604000;2.683;0
1583607600;3.428;0
1583611200;1.793;0
1583614800;1.329;0
1583618400;2.104;0
1583622000;3.254;0
1583625600;2.148;0
1583629200;1.447;0
1583632800;1.908;0
1583636400;3.236;0
1583640000;2.403;0
1583643600;1.531;0
1583647200;1.845;0.05
1583650800;3.22;0.17
1583654400;3.797;0.36
1583658000;3.482;0.4
1583661600;3.981;0.51
1583665200;3.867;0.57
1583668800;3.612;0.7
1583672400;1.547;0.86
1583676000;1.255;1.34
1583679600;2.715;1.02
1583683200;3.645;0.19
1583686800;1.42;0
1583690400;1.354;0
1583694000;2.228;0
1583697600;3.29;0
1583701200;2.677;0
1583704800;1.723;0
1583708400;2.269;0
1583712000;3.357;0
1583715600;2.44;0
1583719200;1.437;0
1583722800;1.515;0
1583726400;3.409;0
1583730000;3.117;0
1583733600;2.633;0.08
1583737200;2.758;1.11
1583740800;3.321;1.56
1583744400;2.72;1.88
1583748000;1.199;2.91
1583751600;1.144;2.98
1583755200;2.066;1.98
1583758800;2.958;1.98
1583762400;1.655;1.31
1583766000;2.019;0.94
1583769600;3.384;0.48
1583773200;4.159;0.01
1583776800;2.79;0
1583780400;1.459;0
1583784000;1.815;0
1583787600;3.294;0
1583791200;2.78;0
1583794800;1.526;0
1583798400;1.717;0
1583802000;3.217;0
1583805600;2.798;0
1583809200;1.477;0
1583812800;1.423;0
1583816400;3.194;0
1583820000;5.338;0.01
1583823600;2.837;0.15
1583827200;1.992;0.26
1583830800;2.214;0.46
1583834400;3.043;0.58
1583838000;1.385;0.45
1583841600;1.21;0.4
1583845200;1.999;0.52
1583848800;3.199;0.33
1583852400;2.028;0.1
1583856000;1.298;0.01
1583859600;1.462;0
1583863200;3.366;0
1583866800;2.826;0
1583870400;1.469;0
1583874000;1.488;0
1583877600;3.753;0
1583881200;2.939;0
1583884800;1.399;0
1583888400;1.398;0
1583892000;2.418;0
1583895600;3.211;0
1583899200;1.663;0
1583902800;1.482;0
1583906400;3.443;0.23
1583910000;3.787;1.97
1583913600;1.949;2.69
1583917200;1.216;2.41
1583920800;1.179;3.58
1583924400;2.25;3.64
1583928000;2.813;2.54
1583931600;1.165;1.76
1583935200;1.175;1.11
1583938800;2.039;1.04
1583942400;3.805;0.59
1583946000;2.064;0.06
1583949600;1.381;0
1583953200;1.427;0
1583956800;4.372;0
1583960400;3.1;0
1583964000;1.502;0
1583967600;2.037;0
1583971200;2.971;0
1583974800;2.911;0
1583978400;1.371;0
1583982000;1.382;0
1583985600;2.805;0
1583989200;3.53;0
1583992800;3.204;0.6
1583996400;1.596;2.41
1584000000;2.416;3.58
1584003600;3.042;3.97
1584007200;1.254;4.27
1584010800;1.194;4.21
1584014400;1.959;2.72
1584018000;3.358;2.96
1584021600;2.036;1.99
1584025200;1.17;2.01
1584028800;1.983;1.45
1584032400;4.202;0.1
1584036000;2.7;0
1584039600;1.36;0
1584043200;1.517;0
1584046800;3.516;0
1584050400;3.729;0
1584054000;2.442;0
1584057600;1.398;0
1584061200;3.165;0
1584064800;2.997;0
1584068400;1.508;0
1584072000;1.434;0
1584075600;3.07;0
1584079200;3.967;0.03
1584082800;2.256;0.2
1584086400;1.703;0.82
1584090000;5.283;1.48
1584093600;4.001;2.31
1584097200;1.414;1.9
1584100800;1.508;1.4
1584104400;2.534;1.08
1584108000;2.976;1.05
1584111600;1.489;1.31
1584115200;1.18;0.36
1584118800;1.834;0.06
1584122400;2.315;0
1584126000;1.229;0
1584129600;1.761;0
1584133200;1.446;0
1584136800;2.601;0
1584140400;1.854;0
1584144000;1.281;0
1584147600;1.171;0
1584151200;1.609;0
1584154800;1.965;0
1584158400;1.526;0
1584162000;1.228;0
1584165600;1.249;0.32
1584169200;1.176;1.89
1584172800;1.623;0.84
1584176400;1.646;1.94
1584180000;1.165;4.3
1584183600;1.16;4.04
1584187200;1.173;2.86
1584190800;1.16;2.48
1584194400;1.155;1.31
1584198000;1.166;0.45
1584201600;1.494;0.28
1584205200;1.407;0.02
1584208800;1.165;0
1584212400;1.34;0
1584216000;1.547;0
1584219600;1.457;0
1584223200;1.21;0
1584226800;1.162;0
1584230400;1.543;0
1584234000;1.403;0
1584237600;1.281;0
1584241200;1.178;0
1584244800;1.614;0
1584248400;1.256;0
1584252000;1.163;0.09
1584255600;1.633;0.29
1584259200;1.268;1.7
1584262800;1.163;2.2
1584266400;1.154;0.63
1584270000;1.242;0.59
1584273600;1.604;0.53
1584277200;1.181;0.35
1584280800;1.92;0.36
1584284400;2.697;1
1584288000;2.097;0.43
1584291600;1.908;0.04
1584295200;1.577;0
1584298800;1.44;0
1584302400;1.36;0
1584306000;2.22;0
1584309600;1.503;0
1584313200;1.409;0
1584316800;1.423;0
1584320400;1.401;0
1584324000;1.405;0
1584327600;1.44;0
1584331200;1.468;0
1584334800;1.553;0
1584338400;2.421;0.26
1584342000;4.745;0.89
1584345600;2.071;2.62
1584349200;1.26;3.42
1584352800;1.924;3.35
1584356400;1.569;4.68
1584360000;1.653;3.02
1584363600;1.216;1.94
1584367200;1.291;2.24
1584370800;1.261;2.12
1584374400;1.367;1.57
1584378000;1.294;0.17
1584381600;1.335;0
1584385200;2.651;0
1584388800;1.355;0
1584392400;1.264;0
1584396000;1.165;0
1584399600;2.09;0
1584403200;1.447;0
1584406800;1.163;0
1584410400;2.017;0
1584414000;1.517;0
1584417600;1.221;0
1584421200;1.932;0.01
1584424800;2.467;0.98
1584428400;4.073;2.14
1584432000;1.964;3.72
1584435600;1.46;3.99
1584439200;1.546;3.86
1584442800;1.907;3.3
1584446400;2.002;4.12
1584450000;1.333;3.61
1584453600;1.294;2.63
1584457200;1.451;1.45
1584460800;3.197;0.62
1584464400;2.138;0.14
1584468000;1.37;0
1584471600;1.372;0
1584475200;1.328;0
1584478800;1.464;0
1584482400;1.611;0
1584486000;1.439;0
1584489600;1.477;0
1584493200;1.529;0
1584496800;1.584;0
1584500400;1.576;0
1584504000;1.594;0
1584507600;1.587;0
1584511200;2.631;0.89
1584514800;2.437;3.07
1584518400;2.309;1.83
1584522000;1.825;2.1
1584525600;1.474;3.1
1584529200;1.446;2.36
1584532800;1.472;1.78
1584536400;1.239;1.99
1584540000;1.303;1.54
1584543600;1.328;0.93
1584547200;1.759;0.53
1584550800;1.471;0.1
1584554400;1.6;0
1584558000;1.361;0
1584561600;1.325;0
1584565200;1.705;0
1584568800;2.017;0
1584572400;1.423;0
1584576000;1.435;0
1584579600;1.448;0
1584583200;1.511;0
1584586800;1.408;0
1584590400;1.413;0
1584594000;1.431;0
1584597600;2.399;0.04
1584601200;2.191;0.23
1584604800;3.039;0.68
1584608400;1.81;1.32
1584612000;1.29;0.95
1584615600;1.395;1.23
1584619200;1.242;1.12
1584622800;1.173;0.67
1584626400;1.25;0.7
1584630000;2.288;0.5
1584633600;2.109;0.33
1584637200;1.35;0.04
1584640800;2.409;0
1584644400;2.186;0
1584648000;1.327;0
1584651600;1.841;0
1584655200;1.918;0
1584658800;2.096;0
1584662400;1.563;0
1584666000;1.625;0
1584669600;1.466;0
1584673200;1.429;0
1584676800;1.61;0
1584680400;1.555;0
1584684000;2.372;0.11
1584687600;2.771;0.47
1584691200;2.519;0.76
1584694800;4.672;1.38
1584698400;3.666;1.9
1584702000;3.161;1.81
1584705600;3.667;1.35
1584709200;3.434;1.35
1584712800;3.323;1.42
1584716400;3.391;0.66
1584720000;3.023;0.48
1584723600;3.532;0.22
1584727200;3.605;0
1584730800;3.565;0
1584734400;3.484;0
1584738000;3.73;0
1584741600;3.522;0
1584745200;3.566;0
1584748800;3.612;0
1584752400;3.578;0
1584756000;3.574;0
1584759600;3.638;0
1584763200;3.168;0
1584766800;3.672;0.02
1584770400;3.732;1.74
1584774000;3.292;3.49
1584777600;4.047;4.08
1584781200;5.274;4.5
1584784800;2.721;4.94
1584788400;2.281;4.98
1584792000;1.712;4.62
1584795600;3.293;3.79
1584799200;2.832;2.84
1584802800;1.918;2.44
1584806400;2.39;1.82
1584810000;3.826;0.34
1584813600;4.271;0
1584817200;3.71;0
1584820800;3.634;0
1584824400;3.265;0
1584828000;1.761;0
1584831600;2.147;0
1584835200;3.827;0
1584838800;3.326;0
1584842400;1.968;0
1584846000;2.39;0
1584849600;3.612;0
1584853200;3.411;0.02
1584856800;1.857;1.8
1584860400;2.065;3.52
1584864000;4.075;4.21
1584867600;3.012;4.64
1584871200;3.17;5.11
1584874800;1.576;5.13
1584878400;3.116;4.69
1584882000;3.217;3.82
1584885600;1.629;2.88
1584889200;2.263;2.52
1584892800;2.995;1.96
1584896400;3.105;0.4
1584900000;2.013;0
1584903600;1.948;0
1584907200;3.153;0
1584910800;4.185;0
1584914400;2.306;0
1584918000;2.502;0
1584921600;3.398;0
1584925200;3.855;0
1584928800;2.574;0
1584932400;2.343;0
1584936000;3.562;0
1584939600;4.096;0.05
1584943200;3.641;1.62
1584946800;3.002;3.43
1584950400;4.968;4.22
1584954000;4.632;4.72
1584957600;2.46;5.17
1584961200;2.212;5.15
1584964800;2.555;4.73
1584968400;3.504;3.89
1584972000;2.322;2.95
1584975600;1.816;2.52
1584979200;2.325;1.92
1584982800;1.304;0.42
1584986400;2.042;0
1584990000;2.202;0
1584993600;3;0
1584997200;2.333;0
1585000800;2.028;0
1585004400;2.487;0
1585008000;1.909;0
1585011600;1.934;0
1585015200;2.197;0
1585018800;1.262;0
1585022400;2.001;0
1585026000;2.476;0.04
1585029600;1.861;1.82
1585033200;1.491;3.52
1585036800;2.16;4.2
1585040400;2.973;4.64
1585044000;1.531;5.08
1585047600;1.669;5.11
1585051200;1.427;4.69
1585054800;1.421;3.85
1585058400;1.329;2.92
1585062000;1.169;2.5
1585065600;1.163;1.69
1585069200;1.157;0.47
1585072800;1.746;0
1585076400;1.615;0
1585080000;2.277;0
1585083600;2.803;0
1585087200;1.704;0
1585090800;1.397;0
1585094400;2.234;0
1585098000;2.043;0
1585101600;1.656;0
1585105200;1.378;0
1585108800;2.41;0
1585112400;1.745;0.04
1585116000;1.243;2.04
1585119600;1.289;3.62
1585123200;2.954;4.22
1585126800;1.26;4.69
1585130400;1.454;5.12
1585134000;1.752;5.08
1585137600;1.461;4.69
1585141200;1.749;3.86
1585144800;1.685;2.87
1585148400;2.654;2.42
1585152000;2.236;1.89
1585155600;2.136;0.46
1585159200;2.255;0
1585162800;1.303;0
1585166400;1.279;0
1585170000;1.277;0
1585173600;1.892;0
1585177200;1.64;0
1585180800;1.441;0
1585184400;1.683;0
1585188000;1.853;0
1585191600;1.739;0
1585195200;1.985;0
1585198800;1.287;0.05
1585202400;1.835;1.94
1585206000;2.632;3.35
1585209600;2.011;3.98
1585213200;1.55;4.48
1585216800;1.557;4.96
1585220400;1.607;4.99
1585224000;1.492;4.54
1585227600;1.586;3.76
1585231200;1.432;2.86
1585234800;2.013;2.38
1585238400;1.618;1.73
1585242000;1.514;0.43
1585245600;1.653;0
1585249200;1.531;0
1585252800;1.823;0
1585256400;2.699;0
1585260000;2.384;0
1585263600;1.698;0
1585267200;1.756;0
1585270800;1.722;0
1585274400;1.75;0
1585278000;1.8;0
1585281600;1.726;0
1585285200;1.735;0.06
1585288800;1.692;1.67
1585292400;2.892;3.1
1585296000;1.507;3.81
1585299600;3.124;4.3
1585303200;1.134;4.72
1585306800;1.489;4.78
1585310400;1.355;4.37
1585314000;1.362;3.64
1585317600;1.148;2.77
1585321200;1.125;2.21
1585324800;1.994;1.49
1585328400;1.731;0.39
1585332000;1.871;0
1585335600;1.457;0
1585339200;1.28;0
1585342800;1.231;0
1585346400;1.603;0
1585350000;1.366;0
1585353600;2.584;0
1585357200;1.488;0
1585360800;1.37;0
1585364400;1.505;0
1585368000;1.49;0
1585371600;1.623;0.07
1585375200;1.392;1.39
1585378800;1.587;2.87
1585382400;2.748;3.77
1585386000;1.45;4.35
1585389600;1.46;4.78
1585393200;1.385;4.92
1585396800;1.162;4.6
1585400400;1.126;3.91
1585404000;1.131;3.01
1585407600;1.125;1.92
1585411200;1.116;1.23
1585414800;1.122;0.54
1585418400;1.144;0
1585422000;1.275;0
1585425600;1.708;0
1585429200;1.572;0
1585432800;1.167;0
1585436400;1.122;0
1585440000;1.674;0
1585443600;1.377;0
1585447200;1.522;0
1585450800;1.476;0
1585454400;1.671;0
1585458000;1.346;0.16
1585461600;1.15;2.36
1585465200;1.14;2.96
1585468800;1.134;4.2
1585472400;1.136;3.22
1585476000;1.133;4.26
1585479600;1.16;4.71
1585483200;1.634;5.11
1585486800;1.786;4.14
1585490400;1.497;3.18
1585494000;1.323;2.72
1585497600;2.593;2.07
1585501200;2.952;0.66
1585504800;1.736;0
1585508400;1.959;0
1585512000;1.403;0
1585515600;1.253;0
1585519200;1.919;0
1585522800;2.194;0
1585526400;1.937;0
1585530000;1.188;0
1585533600;1.186;0
1585537200;2.13;0
1585540800;1.997;0
1585544400;2.137;0.19
1585548000;1.688;2.13
1585551600;2.82;2.66
1585555200;2.645;1.35
1585558800;1.191;3.07
1585562400;1.148;2.53
1585566000;1.353;2.87
1585569600;1.202;2.81
1585573200;1.216;3.35
1585576800;1.191;2.56
1585580400;1.284;1.72
1585584000;2.171;0.93
1585587600;1.259;0.27
1585591200;1.305;0.01
1585594800;1.283;0
1585598400;1.279;0
1585602000;1.165;0
1585605600;1.14;0
1585609200;1.125;0
1585612800;1.121;0
1585616400;1.179;0
1585620000;1.191;0
1585623600;1.197;0
1585627200;1.186;0
1585630800;1.28;0.29
1585634400;2.07;2.67
1585638000;2.715;3.79
1585641600;2.399;4.31
1585645200;1.133;4.87
1585648800;1.13;5.33
1585652400;1.128;5.34
1585656000;1.147;4.92
1585659600;1.131;4.1
1585663200;1.127;3.09
1585666800;1.13;2.62
1585670400;1.126;2.09
1585674000;1.115;0.76
1585677600;1.14;0.01
1585681200;1.127;0
1585684800;1.124;0
1585688400;1.124;0
1585692000;1.121;0
1585695600;1.171;0
1585699200;1.191;0
1585702800;1.192;0
1585706400;1.186;0
1585710000;1.184;0
1585713600;1.185;0
1585717200;1.19;0.33
1585720800;1.18;2.38
1585724400;1.131;3.06
1585728000;1.128;2.36
1585731600;1.133;3.21
1585735200;1.126;2.96
1585738800;1.129;2.24
1585742400;1.123;2.29
1585746000;1.121;2.16
1585749600;1.133;1.29
1585753200;1.607;0.96
1585756800;1.789;2.29
1585760400;2.272;0.24
1585764000;2.667;0.01
1585767600;2.193;0
1585771200;1.749;0
1585774800;1.64;0
1585778400;1.704;0
1585782000;1.624;0
1585785600;1.679;0
1585789200;1.622;0
1585792800;1.365;0
1585796400;1.493;0
1585800000;1.486;0
1585803600;1.624;0.07
1585807200;1.707;0.81
1585810800;2.379;2.25
1585814400;2.989;3.21
1585818000;2.408;2.28
1585821600;1.679;4.42
1585825200;1.326;3
1585828800;1.196;2.38
1585832400;1.142;2.31
1585836000;1.138;2.88
1585839600;2.45;1.36
1585843200;2.142;0.37
1585846800;1.739;0.04
1585850400;2.097;0
1585854000;1.554;0
1585857600;1.534;0
1585861200;1.427;0
1585864800;1.389;0
1585868400;1.472;0
1585872000;1.344;0
1585875600;1.365;0
1585879200;1.445;0
1585882800;1.518;0
1585886400;1.381;0
1585890000;1.451;0.09
1585893600;1.822;0.65
1585897200;2.667;1.44
1585900800;2.438;2.48
1585904400;2.872;2.52
1585908000;1.472;3.2
1585911600;1.381;1.58
1585915200;1.336;2.02
1585918800;1.401;3.29
1585922400;1.301;3.32
1585926000;1.13;2.88
1585929600;1.126;2.07
1585933200;1.11;0.75
1585936800;1.139;0.01
1585940400;1.66;0
1585944000;1.75;0
1585947600;1.155;0
1585951200;1.473;0
1585954800;1.855;0
1585958400;1.682;0
1585962000;1.439;0
1585965600;1.125;0
1585969200;1.909;0
1585972800;1.912;0
1585976400;1.304;0.42
1585980000;1.309;2.51
1585983600;2.832;3.72
1585987200;3.193;4.28
1585990800;2.868;4.89
1585994400;1.322;5.27
1585998000;1.351;5.35
1586001600;1.15;4.98
1586005200;1.13;4.13
1586008800;1.138;3.09
1586012400;1.123;2.54
1586016000;1.141;2.01
1586019600;1.12;0.79
1586023200;1.139;0.02
1586026800;1.141;0
1586030400;1.253;0
1586034000;1.611;0
1586037600;1.42;0
1586041200;1.377;0
1586044800;1.492;0
1586048400;1.328;0
1586052000;1.534;0
1586055600;1.447;0
1586059200;1.616;0
1586062800;1.662;0.47
1586066400;1.453;2.66
1586070000;1.124;3.76
1586073600;1.131;4.35
1586077200;1.136;4.97
1586080800;1.154;5.39
1586084400;1.457;5.37
1586088000;1.327;4.94
1586091600;1.371;4.13
1586095200;1.225;3.13
1586098800;1.937;2.59
1586102400;1.718;2.06
1586106000;2.641;0.9
1586109600;1.284;0.02
1586113200;1.296;0
1586116800;1.139;0
1586120400;1.14;0
1586124000;1.141;0
1586127600;1.184;0
1586131200;1.585;0
1586134800;1.372;0
1586138400;1.354;0
1586142000;1.353;0
1586145600;1.418;0
1586149200;2.99;0.55
1586152800;2.488;2.7
1586156400;1.825;3.66
1586160000;1.169;4.21
1586163600;1.153;4.76
1586167200;1.164;5.16
1586170800;1.156;5.14
1586174400;1.232;4.82
1586178000;1.229;3.51
1586181600;1.235;1.93
1586185200;1.624;0.99
1586188800;1.312;0.34
1586192400;2.366;0.28
1586196000;1.285;0.04
1586199600;1.308;0
1586203200;1.159;0
1586206800;1.136;0
1586210400;1.142;0
1586214000;1.134;0
1586217600;1.132;0
1586221200;1.132;0
1586224800;1.135;0
1586228400;1.183;0
1586232000;2.647;0
1586235600;2.136;0.52
1586239200;2.164;2.6
1586242800;1.212;3.71
1586246400;1.191;4.15
1586250000;1.174;4.79
1586253600;1.246;5.27
1586257200;1.153;5.36
1586260800;1.156;4.88
1586264400;1.748;4.13
1586268000;2.429;3.11
1586271600;1.569;2.44
1586275200;1.193;1.81
1586278800;1.295;0.87
1586282400;2.813;0.04
1586286000;1.292;0
